iso3,country,hdicode,region,hdi_rank_2023,year,hdi,norm_hdi
BOL,Bolivia,High,LAC,108.0,2019,0.728,0.3246414145957302
BIH,Bosnia and Herzegovina,Very High,ECA,74.0,2019,0.788,0.6867857196475501
BRA,Brazil,High,LAC,84.0,2019,0.776,0.6143568586371861
BGR,Bulgaria,Very High,Developed,55.0,2019,0.835,0.970465425271475
CMR,Cameroon,Medium,SSA,155.0,2019,0.582,-0.5565763943636974
CAN,Canada,Very High,Developed,16.0,2019,0.937,1.5861107438595687
CHL,Chile,Very High,LAC,45.0,2019,0.867,1.1636090546324456
CHN,China,High,EAP,78.0,2019,0.781,0.6445355507248377
COL,Colombia,High,LAC,83.0,2019,0.777,0.6203925970547164
CRI,Costa Rica,Very High,LAC,62.0,2019,0.821,0.8859650874260503
HRV,Croatia,Very High,Developed,41.0,2019,0.872,1.1937877467200972
CZE,Czech Republic,Very High,Developed,29.0,2019,0.903,1.3808956376635375
CIV,Ivory Coast,Medium,SSA,157.0,2019,0.552,-0.7376485468896067
DNK,Denmark,Very High,Developed,4.0,2019,0.953,1.6826825585400533
ECU,Ecuador,High,LAC,88.0,2019,0.765,0.5479637360443524
EGY,Egypt,High,AS,100.0,2019,0.736,0.3729273219359729
FRA,France,Very High,Developed,26.0,2019,0.914,1.447288760256371
DEU,Germany,Very High,Developed,5.0,2019,0.957,1.7068255122101745
GHA,Ghana,Medium,SSA,143.0,2019,0.609,-0.3936114570903785
GRC,Greece,Very High,Developed,34.0,2019,0.896,1.3386454687408251
HND,Honduras,Medium,LAC,139.0,2019,0.632,-0.25478947348718084
ISL,Iceland,Very High,Developed,1.0,2019,0.969,1.7792543732205386
IRN,Iran,High,SA,75.0,2019,0.787,0.6807499812300197
IRL,Republic of Ireland,Very High,Developed,11.0,2019,0.947,1.6464681280348714
ITA,Italy,Very High,Developed,29.0,2019,0.906,1.3990028529161285
JAM,Jamaica,High,LAC,117.0,2019,0.716,0.25221255358536626
JPN,Japan,Very High,Developed,23.0,2019,0.922,1.4955746675966137
PRK,North Korea,Other Countries or Territories,EAP,,2019,0.70624,0.19330374663027033
KOR,South Korea,Very High,Developed,20.0,2019,0.927,1.5257533596842654
MEX,Mexico,High,LAC,81.0,2019,0.788,0.6867857196475501
MAR,Morocco,High,AS,120.0,2019,0.687,0.07717613947698733
NLD,Netherlands,Very High,Developed,8.0,2019,0.95,1.6645753432874624
NZL,New Zealand,Very High,Developed,17.0,2019,0.938,1.5921464822770983
NGA,Nigeria,Medium,SSA,164.0,2019,0.544,-0.7859344542298493
NOR,Norway,Very High,Developed,2.0,2019,0.967,1.7671828963854779
PAN,Panama,Very High,LAC,59.0,2019,0.824,0.9040723026786414
PRY,Paraguay,High,LAC,99.0,2019,0.747,0.43932044452880653
PER,Peru,High,LAC,79.0,2019,0.784,0.6626427659774288
POL,Poland,Very High,Developed,35.0,2019,0.887,1.2843238229830523
PRT,Portugal,Very High,Developed,40.0,2019,0.872,1.1937877467200972
QAT,Qatar,Very High,AS,43.0,2019,0.88,1.2420736540603399
ROU,Romania,Very High,Developed,55.0,2019,0.838,0.9885726405240659
RUS,Russia,Very High,Developed,64.0,2019,0.847,1.042894286281839
SAU,Saudi Arabia,Very High,AS,37.0,2019,0.878,1.2300021772252792
SEN,Senegal,Low,SSA,169.0,2019,0.52,-0.9307921762505772
SRB,Serbia,Very High,ECA,62.0,2019,0.817,0.861822133755929
SVK,Slovakia,Very High,Developed,44.0,2019,0.871,1.1877520083025668
SVN,Slovenia,Very High,Developed,21.0,2019,0.923,1.501610406014144
ZAF,South Africa,High,SSA,106.0,2019,0.742,0.40914175244115486
ESP,Spain,Very High,Developed,28.0,2019,0.91,1.4231458065862497
SWE,Sweden,Very High,Developed,5.0,2019,0.955,1.694754035375114
CHE,Switzerland,Very High,Developed,2.0,2019,0.965,1.7551114195504174
TGO,Togo,Medium,SSA,161.0,2019,0.549,-0.7557557621421976
TTO,Trinidad and Tobago,Very High,LAC,72.0,2019,0.805,0.7893932727455657
TUN,Tunisia,High,AS,105.0,2019,0.74,0.3970702756060942
TUR,Turkey,Very High,ECA,51.0,2019,0.841,1.006679855776657
UKR,Ukraine,High,ECA,87.0,2019,0.789,0.6928214580650804
USA,United States,Very High,Developed,17.0,2019,0.936,1.5800750054420383
URY,Uruguay,Very High,LAC,48.0,2019,0.83,0.9402867331838233
DZA,Algeria,High,AS,96.0,2020,0.742,0.40914175244115486
AGO,Angola,Medium,SSA,148.0,2020,0.61,-0.3875757186728481
ARG,Argentina,Very High,LAC,47.0,2020,0.851,1.0670372399519603
AUS,Australia,Very High,Developed,7.0,2020,0.95,1.6645753432874624
AUT,Austria,Very High,Developed,22.0,2020,0.925,1.5136818828492047
BEL,Belgium,Very High,Developed,10.0,2020,0.939,1.5981822206946288
BOL,Bolivia,High,LAC,108.0,2020,0.697,0.13753352365228996
BIH,Bosnia and Herzegovina,Very High,ECA,74.0,2020,0.783,0.6566070275598984
BRA,Brazil,High,LAC,84.0,2020,0.77,0.5781424281320041
BGR,Bulgaria,Very High,Developed,55.0,2020,0.826,0.916143779513702
CMR,Cameroon,Medium,SSA,155.0,2020,0.579,-0.5746836096162884
CAN,Canada,Very High,Developed,16.0,2020,0.931,1.5498963133543866
CHL,Chile,Very High,LAC,45.0,2020,0.856,1.097215932039612
CHN,China,High,EAP,78.0,2020,0.786,0.6747142428124894
COL,Colombia,High,LAC,83.0,2020,0.764,0.5419279976268221
CRI,Costa Rica,Very High,LAC,62.0,2020,0.819,0.8738936105909897
HRV,Croatia,Very High,Developed,41.0,2020,0.867,1.1636090546324456
CZE,Czech Republic,Very High,Developed,29.0,2020,0.898,1.3507169455758858
CIV,Ivory Coast,Medium,SSA,157.0,2020,0.553,-0.7316128084720763
DNK,Denmark,Very High,Developed,4.0,2020,0.954,1.6887182969575836
ECU,Ecuador,High,LAC,88.0,2020,0.74,0.3970702756060942
EGY,Egypt,High,AS,100.0,2020,0.736,0.3729273219359729
FRA,France,Very High,Developed,26.0,2020,0.909,1.4171100681687194
DEU,Germany,Very High,Developed,5.0,2020,0.955,1.694754035375114
GHA,Ghana,Medium,SSA,143.0,2020,0.614,-0.3634327650027268
GRC,Greece,Very High,Developed,34.0,2020,0.896,1.3386454687408251
HND,Honduras,Medium,LAC,139.0,2020,0.625,-0.29703964240989317
ISL,Iceland,Very High,Developed,1.0,2020,0.965,1.7551114195504174
IRN,Iran,High,SA,75.0,2020,0.775,0.6083211202196558
IRL,Republic of Ireland,Very High,Developed,11.0,2020,0.948,1.6525038664524017
ITA,Italy,Very High,Developed,29.0,2020,0.899,1.356752683993416
JAM,Jamaica,High,LAC,117.0,2020,0.711,0.2220338614977146
JPN,Japan,Very High,Developed,23.0,2020,0.922,1.4955746675966137
PRK,North Korea,Other Countries or Territories,EAP,,2020,0.7051999999999999,0.18702657867603856
KOR,South Korea,Very High,Developed,20.0,2020,0.928,1.5317890981017956
MEX,Mexico,High,LAC,81.0,2020,0.763,0.5358922592092918
MAR,Morocco,High,AS,120.0,2020,0.683,0.053033185806866
NLD,Netherlands,Very High,Developed,8.0,2020,0.945,1.6343966511998107
NZL,New Zealand,Very High,Developed,17.0,2020,0.94,1.604217959112159
NGA,Nigeria,Medium,SSA,164.0,2020,0.547,-0.7678272389772584
NOR,Norway,Very High,Developed,2.0,2020,0.969,1.7792543732205386
PAN,Panama,Very High,LAC,59.0,2020,0.808,0.8075004879981567
PRY,Paraguay,High,LAC,99.0,2020,0.742,0.40914175244115486
PER,Peru,High,LAC,79.0,2020,0.769,0.5721066897144738
POL,Poland,Very High,Developed,35.0,2020,0.88,1.2420736540603399
PRT,Portugal,Very High,Developed,40.0,2020,0.87,1.1817162698850365
QAT,Qatar,Very High,AS,43.0,2020,0.872,1.1937877467200972
ROU,Romania,Very High,Developed,55.0,2020,0.832,0.952358210018884
RUS,Russia,Very High,Developed,64.0,2020,0.818,0.8678578721734593
SAU,Saudi Arabia,Very High,AS,37.0,2020,0.875,1.2118949619726882
SEN,Senegal,Low,SSA,169.0,2020,0.522,-0.9187206994155166
SRB,Serbia,Very High,ECA,62.0,2020,0.809,0.813536226415687
SVK,Slovakia,Very High,Developed,44.0,2020,0.867,1.1636090546324456
SVN,Slovenia,Very High,Developed,21.0,2020,0.918,1.4714317139264923
ZAF,South Africa,High,SSA,106.0,2020,0.724,0.3004984609256089
ESP,Spain,Very High,Developed,28.0,2020,0.901,1.3688241608284768
SWE,Sweden,Very High,Developed,5.0,2020,0.951,1.6706110817049926
CHE,Switzerland,Very High,Developed,2.0,2020,0.963,1.7430399427153567
TGO,Togo,Medium,SSA,161.0,2020,0.554,-0.725577070054546
TTO,Trinidad and Tobago,Very High,LAC,72.0,2020,0.8,0.759214580657914
TUN,Tunisia,High,AS,105.0,2020,0.733,0.3548201066833819
TUR,Turkey,Very High,ECA,51.0,2020,0.838,0.9885726405240659
UKR,Ukraine,High,ECA,87.0,2020,0.783,0.6566070275598984
USA,United States,Very High,Developed,17.0,2020,0.925,1.5136818828492047
URY,Uruguay,Very High,LAC,48.0,2020,0.837,0.9825369021065357
DZA,Algeria,High,AS,96.0,2021,0.755,0.48760635186904916
AGO,Angola,Medium,SSA,148.0,2021,0.609,-0.3936114570903785
ARG,Argentina,Very High,LAC,47.0,2021,0.847,1.042894286281839
AUS,Australia,Very High,Developed,7.0,2021,0.954,1.6887182969575836
AUT,Austria,Very High,Developed,22.0,2021,0.93,1.5438605749368564
BEL,Belgium,Very High,Developed,10.0,2021,0.948,1.6525038664524017
BOL,Bolivia,High,LAC,108.0,2021,0.693,0.11339056998216865
BIH,Bosnia and Herzegovina,Very High,ECA,74.0,2021,0.783,0.6566070275598984
BRA,Brazil,High,LAC,84.0,2021,0.768,0.5660709512969434
BGR,Bulgaria,Very High,Developed,55.0,2021,0.817,0.861822133755929
CMR,Cameroon,Medium,SSA,155.0,2021,0.574,-0.6048623017039401
CAN,Canada,Very High,Developed,16.0,2021,0.937,1.5861107438595687
CHL,Chile,Very High,LAC,45.0,2021,0.865,1.1515375777973849
CHN,China,High,EAP,78.0,2021,0.794,0.723000150152732
COL,Colombia,High,LAC,83.0,2021,0.762,0.5298565207917615
CRI,Costa Rica,Very High,LAC,62.0,2021,0.817,0.861822133755929
HRV,Croatia,Very High,Developed,41.0,2021,0.876,1.2179307003902184
CZE,Czech Republic,Very High,Developed,29.0,2021,0.901,1.3688241608284768
CIV,Ivory Coast,Medium,SSA,157.0,2021,0.557,-0.707469854801955
DNK,Denmark,Very High,Developed,4.0,2021,0.958,1.712861250627705
ECU,Ecuador,High,LAC,88.0,2021,0.753,0.4755348750339885
EGY,Egypt,High,AS,100.0,2021,0.738,0.38499879877103355
FRA,France,Very High,Developed,26.0,2021,0.915,1.4533244986739013
DEU,Germany,Very High,Developed,5.0,2021,0.958,1.712861250627705
GHA,Ghana,Medium,SSA,143.0,2021,0.618,-0.3392898113326055
GRC,Greece,Very High,Developed,34.0,2021,0.897,1.3446812071583554
HND,Honduras,Medium,LAC,139.0,2021,0.628,-0.2789324271573022
ISL,Iceland,Very High,Developed,1.0,2021,0.967,1.7671828963854779
IRN,Iran,High,SA,75.0,2021,0.777,0.6203925970547164
IRL,Republic of Ireland,Very High,Developed,11.0,2021,0.946,1.640432389617341
ITA,Italy,Very High,Developed,29.0,2021,0.908,1.4110743297511892
JAM,Jamaica,High,LAC,117.0,2021,0.703,0.17374795415747196
JPN,Japan,Very High,Developed,23.0,2021,0.922,1.4955746675966137
PRK,North Korea,Other Countries or Territories,EAP,,2021,0.70292,0.1732650950840697
KOR,South Korea,Very High,Developed,20.0,2021,0.933,1.5619677901894473
MEX,Mexico,High,LAC,81.0,2021,0.761,0.5238207823742311
MAR,Morocco,High,AS,120.0,2021,0.69,0.09528335472957765
NLD,Netherlands,Very High,Developed,8.0,2021,0.951,1.6706110817049926
NZL,New Zealand,Very High,Developed,17.0,2021,0.939,1.5981822206946288
NGA,Nigeria,Medium,SSA,164.0,2021,0.554,-0.725577070054546
NOR,Norway,Very High,Developed,2.0,2021,0.969,1.7792543732205386
PAN,Panama,Very High,LAC,59.0,2021,0.819,0.8738936105909897
PRY,Paraguay,High,LAC,99.0,2021,0.723,0.2944627225080786
PER,Peru,High,LAC,79.0,2021,0.764,0.5419279976268221
POL,Poland,Very High,Developed,35.0,2021,0.884,1.266216607730461
PRT,Portugal,Very High,Developed,40.0,2021,0.876,1.2179307003902184
QAT,Qatar,Very High,AS,43.0,2021,0.866,1.157573316214915
ROU,Romania,Very High,Developed,55.0,2021,0.829,0.9342509947662929
RUS,Russia,Very High,Developed,64.0,2021,0.813,0.8376791800858077
SAU,Saudi Arabia,Very High,AS,37.0,2021,0.878,1.2300021772252792
SEN,Senegal,Low,SSA,169.0,2021,0.522,-0.9187206994155166
SRB,Serbia,Very High,ECA,62.0,2021,0.807,0.8014647495806263
SVK,Slovakia,Very High,Developed,44.0,2021,0.859,1.115323147292203
SVN,Slovenia,Very High,Developed,21.0,2021,0.924,1.5076461444316744
ZAF,South Africa,High,SSA,106.0,2021,0.721,0.28239124567301793
ESP,Spain,Very High,Developed,28.0,2021,0.912,1.4352172834213104
SWE,Sweden,Very High,Developed,5.0,2021,0.958,1.712861250627705
CHE,Switzerland,Very High,Developed,2.0,2021,0.968,1.7732186348030083
TGO,Togo,Medium,SSA,161.0,2021,0.56,-0.689362639549364
TTO,Trinidad and Tobago,Very High,LAC,72.0,2021,0.796,0.7350716269877927
TUN,Tunisia,High,AS,105.0,2021,0.728,0.3246414145957302
TUR,Turkey,Very High,ECA,51.0,2021,0.841,1.006679855776657
UKR,Ukraine,High,ECA,87.0,2021,0.772,0.5902139049670648
USA,United States,Very High,Developed,17.0,2021,0.921,1.4895389291790835
URY,Uruguay,Very High,LAC,48.0,2021,0.837,0.9825369021065357
DZA,Algeria,High,AS,96.0,2022,0.761,0.5238207823742311
AGO,Angola,Medium,SSA,148.0,2022,0.615,-0.3573970265851965
ARG,Argentina,Very High,LAC,47.0,2022,0.858,1.1092874088746725
AUS,Australia,Very High,Developed,7.0,2022,0.952,1.676646820122523
AUT,Austria,Very High,Developed,22.0,2022,0.927,1.5257533596842654
BEL,Belgium,Very High,Developed,10.0,2022,0.945,1.6343966511998107
BOL,Bolivia,High,LAC,108.0,2022,0.727,0.3186056761781999
BIH,Bosnia and Herzegovina,Very High,ECA,74.0,2022,0.799,0.7531788422403837
BRA,Brazil,High,LAC,84.0,2022,0.78,0.6384998123073075
BGR,Bulgaria,Very High,Developed,55.0,2022,0.835,0.970465425271475
CMR,Cameroon,Medium,SSA,155.0,2022,0.581,-0.5626121327812278
CAN,Canada,Very High,Developed,16.0,2022,0.935,1.574039267024508
CHL,Chile,Very High,LAC,45.0,2022,0.869,1.1756805314675063
CHN,China,High,EAP,78.0,2022,0.796,0.7350716269877927
COL,Colombia,High,LAC,83.0,2022,0.782,0.6505712891423681
CRI,Costa Rica,Very High,LAC,62.0,2022,0.823,0.898036564261111
HRV,Croatia,Very High,Developed,41.0,2022,0.886,1.2782880845655218
CZE,Czech Republic,Very High,Developed,29.0,2022,0.911,1.4291815450037801
CIV,Ivory Coast,Medium,SSA,157.0,2022,0.565,-0.659183947461713
DNK,Denmark,Very High,Developed,4.0,2022,0.959,1.7188969890452352
ECU,Ecuador,High,LAC,88.0,2022,0.773,0.5962496433845951
EGY,Egypt,High,AS,100.0,2022,0.751,0.46346339819892785
FRA,France,Very High,Developed,26.0,2022,0.916,1.4593602370914318
DEU,Germany,Very High,Developed,5.0,2022,0.955,1.694754035375114
GHA,Ghana,Medium,SSA,143.0,2022,0.625,-0.29703964240989317
GRC,Greece,Very High,Developed,34.0,2022,0.897,1.3446812071583554
HND,Honduras,Medium,LAC,139.0,2022,0.643,-0.18839635089434723
ISL,Iceland,Very High,Developed,1.0,2022,0.964,1.749075681132887
IRN,Iran,High,SA,75.0,2022,0.793,0.7169644117352018
IRL,Republic of Ireland,Very High,Developed,11.0,2022,0.947,1.6464681280348714
ITA,Italy,Very High,Developed,29.0,2022,0.905,1.392967114498598
JAM,Jamaica,High,LAC,117.0,2022,0.718,0.2642840304204269
JPN,Japan,Very High,Developed,23.0,2022,0.921,1.4895389291790835
PRK,North Korea,Other Countries or Territories,EAP,,2022,0.7078,0.20271949856161767
KOR,South Korea,Very High,Developed,20.0,2022,0.928,1.5317890981017956
MEX,Mexico,High,LAC,81.0,2022,0.783,0.6566070275598984
MAR,Morocco,High,AS,120.0,2022,0.704,0.1797836925750023
NLD,Netherlands,Very High,Developed,8.0,2022,0.953,1.6826825585400533
NZL,New Zealand,Very High,Developed,17.0,2022,0.933,1.5619677901894473
NGA,Nigeria,Medium,SSA,164.0,2022,0.557,-0.707469854801955
NOR,Norway,Very High,Developed,2.0,2022,0.967,1.7671828963854779
PAN,Panama,Very High,LAC,59.0,2022,0.835,0.970465425271475
PRY,Paraguay,High,LAC,99.0,2022,0.747,0.43932044452880653
PER,Peru,High,LAC,79.0,2022,0.79,0.6988571964826107
POL,Poland,Very High,Developed,35.0,2022,0.902,1.374859899246007
PRT,Portugal,Very High,Developed,40.0,2022,0.883,1.2601808693129308
QAT,Qatar,Very High,AS,43.0,2022,0.883,1.2601808693129308
ROU,Romania,Very High,Developed,55.0,2022,0.84,1.0006441173591265
RUS,Russia,Very High,Developed,64.0,2022,0.826,0.916143779513702
SAU,Saudi Arabia,Very High,AS,37.0,2022,0.893,1.3205382534882342
SEN,Senegal,Low,SSA,169.0,2022,0.526,-0.8945777457453953
SRB,Serbia,Very High,ECA,62.0,2022,0.826,0.916143779513702
SVK,Slovakia,Very High,Developed,44.0,2022,0.873,1.1998234851376275
SVN,Slovenia,Very High,Developed,21.0,2022,0.926,1.5197176212667352
ZAF,South Africa,High,SSA,106.0,2022,0.737,0.3789630603535032
ESP,Spain,Very High,Developed,28.0,2022,0.911,1.4291815450037801
SWE,Sweden,Very High,Developed,5.0,2022,0.959,1.7188969890452352
CHE,Switzerland,Very High,Developed,2.0,2022,0.966,1.7611471579679476
TGO,Togo,Medium,SSA,161.0,2022,0.567,-0.6471124706266523
TTO,Trinidad and Tobago,Very High,LAC,72.0,2022,0.805,0.7893932727455657
TUN,Tunisia,High,AS,105.0,2022,0.745,0.4272489676937458
TUR,Turkey,Very High,ECA,51.0,2022,0.853,1.0791087167870208
UKR,Ukraine,High,ECA,87.0,2022,0.772,0.5902139049670648
USA,United States,Very High,Developed,17.0,2022,0.93,1.5438605749368564
URY,Uruguay,Very High,LAC,48.0,2022,0.852,1.0730729783694906
DZA,Algeria,High,AS,96.0,2023,0.763,0.5358922592092918
AGO,Angola,Medium,SSA,148.0,2023,0.616,-0.35136128816766615
ARG,Argentina,Very High,LAC,47.0,2023,0.865,1.1515375777973849
AUS,Australia,Very High,Developed,7.0,2023,0.958,1.712861250627705
AUT,Austria,Very High,Developed,22.0,2023,0.93,1.5438605749368564
BEL,Belgium,Very High,Developed,10.0,2023,0.951,1.6706110817049926
BOL,Bolivia,High,LAC,108.0,2023,0.733,0.3548201066833819
BIH,Bosnia and Herzegovina,Very High,ECA,74.0,2023,0.804,0.7833575343280353
BRA,Brazil,High,LAC,84.0,2023,0.786,0.6747142428124894
BGR,Bulgaria,Very High,Developed,55.0,2023,0.845,1.0308228094467782
CMR,Cameroon,Medium,SSA,155.0,2023,0.588,-0.5203619638585154
CAN,Canada,Very High,Developed,16.0,2023,0.939,1.5981822206946288
CHL,Chile,Very High,LAC,45.0,2023,0.878,1.2300021772252792
CHN,China,High,EAP,78.0,2023,0.797,0.7411073654053231
COL,Colombia,High,LAC,83.0,2023,0.788,0.6867857196475501
CRI,Costa Rica,Very High,LAC,62.0,2023,0.833,0.9583939484364142
HRV,Croatia,Very High,Developed,41.0,2023,0.889,1.2963952998181127
CZE,Czech Republic,Very High,Developed,29.0,2023,0.915,1.4533244986739013
CIV,Ivory Coast,Medium,SSA,157.0,2023,0.582,-0.5565763943636974
DNK,Denmark,Very High,Developed,4.0,2023,0.962,1.7370042042978262
ECU,Ecuador,High,LAC,88.0,2023,0.777,0.6203925970547164
EGY,Egypt,High,AS,100.0,2023,0.754,0.4815706134515188
FRA,France,Very High,Developed,26.0,2023,0.92,1.483503190761553
DEU,Germany,Very High,Developed,5.0,2023,0.959,1.7188969890452352
GHA,Ghana,Medium,SSA,143.0,2023,0.628,-0.2789324271573022
GRC,Greece,Very High,Developed,34.0,2023,0.908,1.4110743297511892
HND,Honduras,Medium,LAC,139.0,2023,0.645,-0.17632487405928657
ISL,Iceland,Very High,Developed,1.0,2023,0.972,1.7973615884731295
IRN,Iran,High,SA,75.0,2023,0.799,0.7531788422403837
IRL,Republic of Ireland,Very High,Developed,11.0,2023,0.949,1.658539604869932
ITA,Italy,Very High,Developed,29.0,2023,0.915,1.4533244986739013
JAM,Jamaica,High,LAC,117.0,2023,0.72,0.2763555072554876
JPN,Japan,Very High,Developed,23.0,2023,0.925,1.5136818828492047
PRK,North Korea,Other Countries or Territories,EAP,,2023,0.7113200000000001,0.2239652977913249
KOR,South Korea,Very High,Developed,20.0,2023,0.937,1.5861107438595687
MEX,Mexico,High,LAC,81.0,2023,0.789,0.6928214580650804
MAR,Morocco,High,AS,120.0,2023,0.71,0.21599812308018426
NLD,Netherlands,Very High,Developed,8.0,2023,0.955,1.694754035375114
NZL,New Zealand,Very High,Developed,17.0,2023,0.938,1.5921464822770983
NGA,Nigeria,Medium,SSA,164.0,2023,0.56,-0.689362639549364
NOR,Norway,Very High,Developed,2.0,2023,0.97,1.7852901116380688
PAN,Panama,Very High,LAC,59.0,2023,0.839,0.9946083789415963
PRY,Paraguay,High,LAC,99.0,2023,0.756,0.49364209028657946
PER,Peru,High,LAC,79.0,2023,0.794,0.723000150152732
POL,Poland,Very High,Developed,35.0,2023,0.906,1.3990028529161285
PRT,Portugal,Very High,Developed,40.0,2023,0.89,1.3024310382356432
QAT,Qatar,Very High,AS,43.0,2023,0.886,1.2782880845655218
ROU,Romania,Very High,Developed,55.0,2023,0.845,1.0308228094467782
RUS,Russia,Very High,Developed,64.0,2023,0.832,0.952358210018884
SAU,Saudi Arabia,Very High,AS,37.0,2023,0.9,1.3627884224109466
SEN,Senegal,Low,SSA,169.0,2023,0.53,-0.870434792075274
SRB,Serbia,Very High,ECA,62.0,2023,0.833,0.9583939484364142
SVK,Slovakia,Very High,Developed,44.0,2023,0.88,1.2420736540603399
SVN,Slovenia,Very High,Developed,21.0,2023,0.931,1.5498963133543866
ZAF,South Africa,High,SSA,106.0,2023,0.741,0.4031060140236245
ESP,Spain,Very High,Developed,28.0,2023,0.918,1.4714317139264923
SWE,Sweden,Very High,Developed,5.0,2023,0.959,1.7188969890452352
CHE,Switzerland,Very High,Developed,2.0,2023,0.97,1.7852901116380688
TGO,Togo,Medium,SSA,161.0,2023,0.571,-0.622969516956531
TTO,Trinidad and Tobago,Very High,LAC,72.0,2023,0.807,0.8014647495806263
TUN,Tunisia,High,AS,105.0,2023,0.746,0.4332847061112762
TUR,Turkey,Very High,ECA,51.0,2023,0.853,1.0791087167870208
UKR,Ukraine,High,ECA,87.0,2023,0.779,0.6324640738897771
USA,United States,Very High,Developed,17.0,2023,0.938,1.5921464822770983
URY,Uruguay,Very High,LAC,48.0,2023,0.862,1.133430362544794
GBR,England,Very High,Developed,13.0,1990,0.812,0.831643441668278
GBR,England,Very High,Developed,13.0,1991,0.816,0.8557863953383986
GBR,England,Very High,Developed,13.0,1992,0.824,0.9040723026786414
GBR,England,Very High,Developed,13.0,1993,0.827,0.9221795179312323
GBR,England,Very High,Developed,13.0,1994,0.836,0.9765011636890053
GBR,England,Very High,Developed,13.0,1995,0.835,0.970465425271475
GBR,England,Very High,Developed,13.0,1996,0.841,1.006679855776657
GBR,England,Very High,Developed,13.0,1997,0.849,1.0549657631168996
GBR,England,Very High,Developed,13.0,1998,0.856,1.097215932039612
GBR,England,Very High,Developed,13.0,1999,0.862,1.133430362544794
GBR,England,Very High,Developed,13.0,2000,0.87,1.1817162698850365
GBR,England,Very High,Developed,13.0,2001,0.876,1.2179307003902184
GBR,England,Very High,Developed,13.0,2002,0.881,1.2481093924778701
GBR,England,Very High,Developed,13.0,2003,0.886,1.2782880845655218
GBR,England,Very High,Developed,13.0,2004,0.897,1.3446812071583554
GBR,England,Very High,Developed,13.0,2005,0.903,1.3808956376635375
GBR,England,Very High,Developed,13.0,2006,0.902,1.374859899246007
GBR,England,Very High,Developed,13.0,2007,0.905,1.392967114498598
GBR,England,Very High,Developed,13.0,2008,0.91,1.4231458065862497
GBR,England,Very High,Developed,13.0,2009,0.915,1.4533244986739013
GBR,England,Very High,Developed,13.0,2010,0.921,1.4895389291790835
GBR,England,Very High,Developed,13.0,2011,0.916,1.4593602370914318
GBR,England,Very High,Developed,13.0,2012,0.917,1.465395975508962
GBR,England,Very High,Developed,13.0,2013,0.931,1.5498963133543866
GBR,England,Very High,Developed,13.0,2014,0.932,1.555932051771917
GBR,England,Very High,Developed,13.0,2015,0.931,1.5498963133543866
GBR,England,Very High,Developed,13.0,2016,0.934,1.5680035286069778
GBR,England,Very High,Developed,13.0,2017,0.937,1.5861107438595687
GBR,England,Very High,Developed,13.0,2018,0.936,1.5800750054420383
GBR,England,Very High,Developed,13.0,2019,0.941,1.6102536975296893
GBR,England,Very High,Developed,13.0,2020,0.93,1.5438605749368564
GBR,England,Very High,Developed,13.0,2021,0.941,1.6102536975296893
GBR,England,Very High,Developed,13.0,2022,0.946,1.640432389617341
GBR,England,Very High,Developed,13.0,2023,0.946,1.640432389617341
GBR,Scotland,Very High,Developed,13.0,1990,0.812,0.831643441668278
GBR,Scotland,Very High,Developed,13.0,1991,0.816,0.8557863953383986
GBR,Scotland,Very High,Developed,13.0,1992,0.824,0.9040723026786414
GBR,Scotland,Very High,Developed,13.0,1993,0.827,0.9221795179312323
GBR,Scotland,Very High,Developed,13.0,1994,0.836,0.9765011636890053
GBR,Scotland,Very High,Developed,13.0,1995,0.835,0.970465425271475
GBR,Scotland,Very High,Developed,13.0,1996,0.841,1.006679855776657
GBR,Scotland,Very High,Developed,13.0,1997,0.849,1.0549657631168996
GBR,Scotland,Very High,Developed,13.0,1998,0.856,1.097215932039612
GBR,Scotland,Very High,Developed,13.0,1999,0.862,1.133430362544794
GBR,Scotland,Very High,Developed,13.0,2000,0.87,1.1817162698850365
GBR,Scotland,Very High,Developed,13.0,2001,0.876,1.2179307003902184
GBR,Scotland,Very High,Developed,13.0,2002,0.881,1.2481093924778701
GBR,Scotland,Very High,Developed,13.0,2003,0.886,1.2782880845655218
GBR,Scotland,Very High,Developed,13.0,2004,0.897,1.3446812071583554
GBR,Scotland,Very High,Developed,13.0,2005,0.903,1.3808956376635375
GBR,Scotland,Very High,Developed,13.0,2006,0.902,1.374859899246007
GBR,Scotland,Very High,Developed,13.0,2007,0.905,1.392967114498598
GBR,Scotland,Very High,Developed,13.0,2008,0.91,1.4231458065862497
GBR,Scotland,Very High,Developed,13.0,2009,0.915,1.4533244986739013
GBR,Scotland,Very High,Developed,13.0,2010,0.921,1.4895389291790835
GBR,Scotland,Very High,Developed,13.0,2011,0.916,1.4593602370914318
GBR,Scotland,Very High,Developed,13.0,2012,0.917,1.465395975508962
GBR,Scotland,Very High,Developed,13.0,2013,0.931,1.5498963133543866
GBR,Scotland,Very High,Developed,13.0,2014,0.932,1.555932051771917
GBR,Scotland,Very High,Developed,13.0,2015,0.931,1.5498963133543866
GBR,Scotland,Very High,Developed,13.0,2016,0.934,1.5680035286069778
GBR,Scotland,Very High,Developed,13.0,2017,0.937,1.5861107438595687
GBR,Scotland,Very High,Developed,13.0,2018,0.936,1.5800750054420383
GBR,Scotland,Very High,Developed,13.0,2019,0.941,1.6102536975296893
